FISCAL_YEAR,MONTH,YEAR,SHIPMENT_INVC_DATE,CARRIER,PO,SHIPMENT_REF,PRO_INV,SHIPMENT_VOUCHER_ID,VENDOR,VENDOR_INV,PO_VOUCHER_ID,PO_INVC_DATE,PO,ITEM_ID,FREIGHT_TOTAL,PO_ID,TOTAL_QTY_PAID,QTY,UNIT_PRICE,STK_PUR_RATIO,FREIGHT_STK_PUR,MATERIAL_COST,OUTSIDE_COST,TCM_OUT,FRT_VS_OUTSIDE_COST,ACCT_ID
2020,10,2019,10/25/2019,20492,97097,97097,2264975,199014,22380,38543,198908,10/17/2019,97097,LA70,90.13,97097,1350,500,2.3,0.1052,0.07,0.6346,0.63,0.4445,0.1855,5046
2020,10,2019,10/25/2019,20492,97097,97097,2264975,199014,22380,38543,198908,10/17/2019,97097,LW89,90.13,97097,1350,1350,2.86,0.1199,0.07,0.5568,0.56,0.3996,0.1604,5046
2020,10,2019,10/22/2019,20492,97045,97045,2262229,198926,2023,385856,198814,10/16/2019,97045,UC20,89.41,97045,105,105,9.9,1,0.85,0.8515,0.85,0.9331,-0.0831,5046
2020,10,2019,10/25/2019,20492,97059,97059,2261317,199012,20440,91086716,198860,10/16/2019,97059,LA52,72.89,97059,840,840,1.21,0.1206,0.09,0.7195,0.72,0.7024,0.0176,5046
2020,10,2019,10/25/2019,27230,96980,96980,4927252024,199006,7184,573225,198782,10/15/2019,96980,LD11,238.67,96980,1764,1764,1.4,0.1155,0.14,1.1714,1.17,1.0982,0.0718,5046
2020,10,2019,10/18/2019,20492,97041,97041,2260046,198853,20100,664282,198791,10/15/2019,97041,LA27,140.39,97041,2756,1780,1.6,0.1214,0.05,0.4196,0.42,0.3286,0.0914,5046
2020,10,2019,10/18/2019,20492,97041,97041,2260046,198853,20100,664282,198791,10/15/2019,97041,LI81,140.39,97041,1780,2756,1.04,0.0905,0.08,0.8715,0.87,0.466,0.404,5046
2020,10,2019,10/22/2019,20492,97042,97042,2259472,198925,22380,38517,198826,10/15/2019,97042,LW68,91.38,97042,1350,551,1.81,0.0923,0.07,0.7334,0.73,0.5191,0.2109,5046
2020,10,2019,10/22/2019,20492,97042,97042,2259472,198925,22380,38517,198826,10/15/2019,97042,LW89,91.38,97042,551,1350,2.86,0.1199,0.17,1.3832,1.38,0.3996,0.9804,5046
2020,10,2019,10/31/2019,1552,97055,97055,4959870764,199181,1565,3134,198855,10/15/2019,97055,WK11,260.94,97055,30000,30000,0.09,1,0.01,0.0087,0.01,0.0038,0.0062,5046
2020,10,2019,10/16/2019,20492,97039,97039,2258983,198798,24043,166336,198764,10/14/2019,97039,LD10,80.45,97039,1800,1800,1.37,0.1153,0.04,0.3876,0.39,0.3637,0.0263,5046
2020,10,2019,10/25/2019,2200,96985,96985,110741A,199005,12551,72963437 RI,198706,10/10/2019,96985,VG28,1200,96985,56160,56160,0.23,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,10,2019,10/16/2019,20492,97036,97036,2256673,198776,17297,4522790,198716,10/10/2019,97036,WO01,72.77,97036,8000,8000,0.11,1,0.01,0.0091,0.01,0.0094,0.0006,5046
2020,10,2019,10/16/2019,2200,96984,96984,110739A,198767,12551,72962688 RI,198684,10/9/2019,96984,VG28,1200,96984,56160,56160,0.23,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,10,2019,10/16/2019,20492,97018,97018,2254013,198775,22380,38476,198690,10/9/2019,97018,LW68,91.38,97018,1350,551,1.81,0.0923,0.07,0.7334,0.73,0.5191,0.2109,5046
2020,10,2019,10/16/2019,20492,97018,97018,2254013,198775,22380,38476,198690,10/9/2019,97018,LW89,91.38,97018,1350,1350,2.86,0.1199,0.07,0.5645,0.56,0.3996,0.1604,5046
2020,10,2019,10/31/2019,20492,96897,96897,2247875,199191,27082,2010151-70,198620,10/4/2019,96897,VG60,77.47,96897,1764,1764,0.32,1,0.04,0.0439,0.04,0.0777,-0.0377,5046
2020,10,2019,10/9/2019,20492,96981,96981,2248846,198647,3001,44-0067873,198614,10/4/2019,96981,WM57,224.32,96981,63000,63000,0.26,1,0,0.0036,0,0.003,-0.003,5046
2020,10,2019,10/9/2019,20492,96939,96939,2241490,198646,20440,91083751,198592,10/1/2019,96939,LC01,133.5,96939,3200,3200,3.36,0.1298,0.04,0.3214,0.32,0.217,0.103,5046
2020,10,2019,10/9/2019,20492,96946,96946,2243509,198645,22380,38411,198598,10/1/2019,96946,LA70,91.47,96946,1000,1000,2.3,0.1052,0.09,0.8695,0.87,0.4445,0.4255,5046
2020,10,2019,10/9/2019,20492,96946,96946,2243509,198645,22380,38411,198598,10/1/2019,96946,LW88,91.47,96946,900,450,2.21,0.1209,0.2,0.8406,1.68,0.3868,1.2932,5046
2020,10,2019,10/9/2019,20492,96946,96946,2243509,198645,22380,38411,198598,10/1/2019,96946,LW89,91.47,96946,1000,450,2.86,0.1199,0.09,0.7629,0.76,0.3996,0.3604,5046
